CID	The most commonly reported toxic effects of <e1> capecitabine </e1> are diarrhea , nausea , <e2> vomiting </e2> , stomatitis and hand - foot syndrome .
CID	The most commonly reported toxic effects of <e1> capecitabine </e1> are diarrhea , nausea , vomiting , <e2> stomatitis </e2> and hand - foot syndrome .
CID	The most commonly reported toxic effects of <e1> capecitabine </e1> are diarrhea , nausea , vomiting , stomatitis and <e2> hand - foot syndrome </e2> .
NO_RELATION	<e1> Capecitabine </e1> has a well - established safety profile and can be given safely to patients with advanced age , <e2> hepatic and renal dysfunctions </e2> .
NO_RELATION	Effects of pallidal <e1> neurotensin </e1> on haloperidol - induced <e2> parkinsonian catalepsy </e2> : behavioral and electrophysiological studies .
CID	Effects of pallidal neurotensin on <e1> haloperidol </e1> - induced <e2> parkinsonian catalepsy </e2> : behavioral and electrophysiological studies .
NO_RELATION	The present study aimed to investigate the effects of pallidal <e1> neurotensin </e1> on haloperidol - induced <e2> parkinsonian symptoms </e2> .
NO_RELATION	The present study aimed to investigate the effects of pallidal neurotensin on <e1> haloperidol </e1> - induced <e2> parkinsonian symptoms </e2> .
NO_RELATION	RESULTS : Bilateral infusions of <e1> neurotensin </e1> into the globus pallidus reversed haloperidol - induced <e2> parkinsonian catalepsy </e2> in rats .
CID	RESULTS : Bilateral infusions of neurotensin into the globus pallidus reversed <e1> haloperidol </e1> - induced <e2> parkinsonian catalepsy </e2> in rats .
CID	This was accounted for by a significant number of <e2> depressions </e2> occurring in <e1> methyl dopa </e1> treated patients with psychiatric histories .
NO_RELATION	This was accounted for by a significant number of depressions occurring in <e1> methyl dopa </e1> treated patients with <e2> psychiatric </e2> histories .
CID	Pulmonary shunt and cardiovascular responses to CPAP during <e1> nitroprusside </e1> - induced <e2> hypotension </e2> .
NO_RELATION	Ten cm <e1> H2O </e1> CPAP before nitroprusside infusion produced a further <e2> decrease in arterial blood pressure </e2> and significantly increased heart rate and decreased cardiac output and QS / QT .
NO_RELATION	Ten cm <e1> H2O </e1> CPAP before nitroprusside infusion produced a further decrease in arterial blood pressure and significantly increased heart rate and <e2> decreased cardiac output </e2> and QS / QT .
CID	Ten cm H2O CPAP before <e1> nitroprusside </e1> infusion produced a further <e2> decrease in arterial blood pressure </e2> and significantly increased heart rate and decreased cardiac output and QS / QT .
NO_RELATION	Ten cm H2O CPAP before <e1> nitroprusside </e1> infusion produced a further decrease in arterial blood pressure and significantly increased heart rate and <e2> decreased cardiac output </e2> and QS / QT .
CID	<e1> Nitroprusside </e1> caused significant <e2> decreases in arterial blood pressure </e2> and systemic vascular resistance and increases in heart rate , but did not change cardiac output or QS / QT .
NO_RELATION	During <e1> nitroprusside </e1> infusion low levels of CPAP do not markedly alter cardiovascular dynamics , but high levels of CPAP ( 10 cm H2O ) , while decreasing QS / QT , produce marked <e2> decreases in arterial blood pressure and cardiac output </e2> .
NO_RELATION	During nitroprusside infusion low levels of CPAP do not markedly alter cardiovascular dynamics , but high levels of CPAP ( 10 cm <e1> H2O </e1> ) , while decreasing QS / QT , produce marked <e2> decreases in arterial blood pressure and cardiac output </e2> .
NO_RELATION	Mediation of enhanced reflex vagal <e2> bradycardia </e2> by <e1> L - dopa </e1> via central dopamine formation in dogs .
NO_RELATION	Mediation of enhanced reflex vagal <e2> bradycardia </e2> by L - dopa via central <e1> dopamine </e1> formation in dogs .
CID	In addition , reflex <e2> bradycardia </e2> caused by injected <e1> norepinephrine </e1> was significantly enhanced by L - dopa , DL - Threo - dihydroxyphenylserine had no effect on blood pressure , heart rate or reflex responses to norepinephrine .
NO_RELATION	In addition , reflex <e2> bradycardia </e2> caused by injected norepinephrine was significantly enhanced by <e1> L - dopa </e1> , DL - Threo - dihydroxyphenylserine had no effect on blood pressure , heart rate or reflex responses to norepinephrine .
NO_RELATION	In addition , reflex <e2> bradycardia </e2> caused by injected norepinephrine was significantly enhanced by L - dopa , <e1> DL - Threo - dihydroxyphenylserine </e1> had no effect on blood pressure , heart rate or reflex responses to norepinephrine .
CID	In addition , reflex <e2> bradycardia </e2> caused by injected norepinephrine was significantly enhanced by L - dopa , DL - Threo - dihydroxyphenylserine had no effect on blood pressure , heart rate or reflex responses to <e1> norepinephrine </e1> .
NO_RELATION	<e1> FLA - 63 </e1> , a dopamine - beta - oxidase inhibitor , did not have any effect on the <e2> hypotension </e2> , bradycardia or reflex - enhancing effect of L - dopa .
NO_RELATION	<e1> FLA - 63 </e1> , a dopamine - beta - oxidase inhibitor , did not have any effect on the hypotension , <e2> bradycardia </e2> or reflex - enhancing effect of L - dopa .
NO_RELATION	FLA - 63 , a <e1> dopamine </e1> - beta - oxidase inhibitor , did not have any effect on the <e2> hypotension </e2> , bradycardia or reflex - enhancing effect of L - dopa .
NO_RELATION	FLA - 63 , a <e1> dopamine </e1> - beta - oxidase inhibitor , did not have any effect on the hypotension , <e2> bradycardia </e2> or reflex - enhancing effect of L - dopa .
NO_RELATION	FLA - 63 , a dopamine - beta - oxidase inhibitor , did not have any effect on the <e2> hypotension </e2> , bradycardia or reflex - enhancing effect of <e1> L - dopa </e1> .
NO_RELATION	FLA - 63 , a dopamine - beta - oxidase inhibitor , did not have any effect on the hypotension , <e2> bradycardia </e2> or reflex - enhancing effect of <e1> L - dopa </e1> .
NO_RELATION	However , <e1> L - dopa </e1> restored the <e2> bradycardia </e2> caused by norepinephrine in addition to decreasing blood pressure and heart rate .
CID	However , L - dopa restored the <e2> bradycardia </e2> caused by <e1> norepinephrine </e1> in addition to decreasing blood pressure and heart rate .
NO_RELATION	<e1> 5 - HTP </e1> ( 5 mg / kg i . v . ) decreased blood pressure and heart rate and decreased the reflex <e2> bradycardia </e2> to norepinephrine .
CID	5 - HTP ( 5 mg / kg i . v . ) decreased blood pressure and heart rate and decreased the reflex <e2> bradycardia </e2> to <e1> norepinephrine </e1> .
NO_RELATION	It is concluded that <e1> L - dopa </e1> enhances reflex <e2> bradycardia </e2> through central alpha - receptor stimulation .
CID	<e1> Cocaine </e1> - induced <e2> myocardial infarction </e2> : clinical observations and pathogenetic considerations .
CID	Clinical and experimental data published to date suggest several possible mechanisms by which <e1> cocaine </e1> may result in <e2> acute myocardial infarction </e2> .
NO_RELATION	In individuals with preexisting , high - grade coronary arterial narrowing , <e2> acute myocardial infarction </e2> may result from an increase in myocardial <e1> oxygen </e1> demand associated with cocaine - induced increase in rate - pressure product .
CID	In individuals with preexisting , high - grade coronary arterial narrowing , <e2> acute myocardial infarction </e2> may result from an increase in myocardial oxygen demand associated with <e1> cocaine </e1> - induced increase in rate - pressure product .
NO_RELATION	With regard to <e2> spasm </e2> , the clinical findings are largely circumstantial , and the locus of <e1> cocaine </e1> - induced vasoconstriction remains speculative .
NO_RELATION	Finally , the contribution of a primary , <e2> thrombotic </e2> effect of <e1> cocaine </e1> has not been excluded .
NO_RELATION	<e2> Rabbit syndrome </e2> , <e1> antidepressant </e1> use , and cerebral perfusion SPECT scan findings .
NO_RELATION	Acute bronchodilating effects of <e1> ipratropium bromide </e1> and theophylline in <e2> chronic obstructive pulmonary disease </e2> .
NO_RELATION	Acute bronchodilating effects of ipratropium bromide and <e1> theophylline </e1> in <e2> chronic obstructive pulmonary disease </e2> .
NO_RELATION	The bronchodilator effects of a single dose of <e1> ipratropium bromide </e1> aerosol ( 36 micrograms ) and short - acting theophylline tablets ( dose titrated to produce serum levels of 10 - 20 micrograms / mL ) were compared in a double - blind , placebo - controlled crossover study in 21 patients with stable , <e2> chronic obstructive pulmonary disease </e2> .
NO_RELATION	The bronchodilator effects of a single dose of ipratropium bromide aerosol ( 36 micrograms ) and short - acting <e1> theophylline </e1> tablets ( dose titrated to produce serum levels of 10 - 20 micrograms / mL ) were compared in a double - blind , placebo - controlled crossover study in 21 patients with stable , <e2> chronic obstructive pulmonary disease </e2> .
NO_RELATION	While side effects were rare , those experienced after <e1> theophylline </e1> use did involve the <e2> cardiovascular and gastrointestinal systems </e2> .
NO_RELATION	These results show that <e1> ipratropium </e1> is a more potent bronchodilator than oral theophylline in patients with <e2> chronic airflow obstruction </e2> .
NO_RELATION	These results show that ipratropium is a more potent bronchodilator than oral <e1> theophylline </e1> in patients with <e2> chronic airflow obstruction </e2> .
CID	<e2> Renal papillary necrosis </e2> ( RPN ) and a decreased urinary concentrating ability developed during continuous long - term treatment with <e1> aspirin </e1> and paracetamol in female Fischer 344 rats .
CID	Renal papillary necrosis ( <e2> RPN </e2> ) and a decreased urinary concentrating ability developed during continuous long - term treatment with <e1> aspirin </e1> and paracetamol in female Fischer 344 rats .
CID	<e2> Renal papillary necrosis </e2> ( RPN ) and a decreased urinary concentrating ability developed during continuous long - term treatment with aspirin and <e1> paracetamol </e1> in female Fischer 344 rats .
CID	Renal papillary necrosis ( <e2> RPN </e2> ) and a decreased urinary concentrating ability developed during continuous long - term treatment with aspirin and <e1> paracetamol </e1> in female Fischer 344 rats .
CID	<e1> Lithium </e1> - induced <e2> polyuria </e2> seems to be related to extrarenal as well as to renal effects .
NO_RELATION	Effect of <e1> adriamycin </e1> combined with whole body <e2> hyperthermia </e2> on tumor and normal tissues .
NO_RELATION	Effect of <e1> adriamycin </e1> combined with whole body hyperthermia on <e2> tumor </e2> and normal tissues .
NO_RELATION	Thermal enhancement of <e1> Adriamycin </e1> - mediated antitumor activity and normal tissue <e2> toxicities </e2> by whole body hyperthermia were compared using a F344 rat model .
NO_RELATION	Thermal enhancement of <e1> Adriamycin </e1> - mediated antitumor activity and normal tissue toxicities by whole body <e2> hyperthermia </e2> were compared using a F344 rat model .
NO_RELATION	Whole body <e2> hyperthermia </e2> ( 120 min at 41 . 5 degrees C ) enhanced both <e1> Adriamycin </e1> - mediated antitumor activity and toxic side effects .
NO_RELATION	Thus , while whole body <e2> hyperthermia </e2> enhances <e1> Adriamycin </e1> - mediated antitumor effect , normal tissue toxicity is also increased , and the potential therapeutic gain of the combined modality treatment is eroded .
NO_RELATION	Thus , while whole body hyperthermia enhances <e1> Adriamycin </e1> - mediated antitumor effect , normal tissue <e2> toxicity </e2> is also increased , and the potential therapeutic gain of the combined modality treatment is eroded .
CID	<e1> Prazosin </e1> - induced <e2> stress incontinence </e2> .
CID	A case of genuine <e2> stress incontinence </e2> due to <e1> prazosin </e1> , a common antihypertensive drug , is presented .
CID	Patients who present with <e2> stress incontinence </e2> while taking <e1> prazosin </e1> should change their antihypertensive medication before considering surgery , because their incontinence may resolve spontaneously with a change in drug therapy .
NO_RELATION	Patients who present with stress incontinence while taking <e1> prazosin </e1> should change their antihypertensive medication before considering surgery , because their <e2> incontinence </e2> may resolve spontaneously with a change in drug therapy .
CID	<e2> Myocardial infarction </e2> following sublingual administration of <e1> isosorbide dinitrate </e1> .
NO_RELATION	A 78 - year - old with healed septal <e2> necrosis </e2> suffered a recurrent myocardial infarction of the anterior wall following the administration of <e1> isosorbide dinitrate </e1> 5 mg sublingually .
CID	A 78 - year - old with healed septal necrosis suffered a recurrent <e2> myocardial infarction </e2> of the anterior wall following the administration of <e1> isosorbide dinitrate </e1> 5 mg sublingually .
CID	<e1> Fluoxetine </e1> - induced <e2> akathisia </e2> : clinical and theoretical implications .
NO_RELATION	Five patients receiving <e1> fluoxetine </e1> for the treatment of <e2> obsessive compulsive disorder </e2> or major depression developed akathisia .
NO_RELATION	Five patients receiving <e1> fluoxetine </e1> for the treatment of obsessive compulsive disorder or <e2> major depression </e2> developed akathisia .
CID	Five patients receiving <e1> fluoxetine </e1> for the treatment of obsessive compulsive disorder or major depression developed <e2> akathisia </e2> .
NO_RELATION	The typical <e1> fluoxetine </e1> - induced symptoms of restlessness , constant pacing , purposeless movements of the feet and legs , and marked <e2> anxiety </e2> were indistinguishable from those of neuroleptic - induced akathisia .
CID	The typical <e1> fluoxetine </e1> - induced symptoms of restlessness , constant pacing , purposeless movements of the feet and legs , and marked anxiety were indistinguishable from those of neuroleptic - induced <e2> akathisia </e2> .
CID	Three patients who had experienced neuroleptic - induced <e2> akathisia </e2> in the past reported that the symptoms of <e1> fluoxetine </e1> - induced akathisia were identical , although somewhat milder .
CID	Three patients who had experienced neuroleptic - induced akathisia in the past reported that the symptoms of <e1> fluoxetine </e1> - induced <e2> akathisia </e2> were identical , although somewhat milder .
CID	<e2> Akathisia </e2> appeared to be a common side effect of <e1> fluoxetine </e1> and generally responded well to treatment with the beta - adrenergic antagonist propranolol , dose reduction , or both .
NO_RELATION	<e2> Akathisia </e2> appeared to be a common side effect of fluoxetine and generally responded well to treatment with the beta - adrenergic antagonist <e1> propranolol </e1> , dose reduction , or both .
CID	The authors suggest that <e1> fluoxetine </e1> - induced <e2> akathisia </e2> may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of fluoxetine - induced akathisia and tricyclic antidepressant - induced " jitteriness " may be identical .
CID	The authors suggest that <e1> fluoxetine </e1> - induced akathisia may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of fluoxetine - induced <e2> akathisia </e2> and tricyclic antidepressant - induced " jitteriness " may be identical .
CID	The authors suggest that fluoxetine - induced <e2> akathisia </e2> may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of <e1> fluoxetine </e1> - induced akathisia and tricyclic antidepressant - induced " jitteriness " may be identical .
CID	The authors suggest that fluoxetine - induced akathisia may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of <e1> fluoxetine </e1> - induced <e2> akathisia </e2> and tricyclic antidepressant - induced " jitteriness " may be identical .
NO_RELATION	The authors suggest that fluoxetine - induced <e2> akathisia </e2> may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of fluoxetine - induced akathisia and tricyclic <e1> antidepressant </e1> - induced " jitteriness " may be identical .
NO_RELATION	The authors suggest that fluoxetine - induced akathisia may be caused by serotonergically mediated inhibition of dopaminergic neurotransmission and that the pathophysiology of fluoxetine - induced <e2> akathisia </e2> and tricyclic <e1> antidepressant </e1> - induced " jitteriness " may be identical .
NO_RELATION	<e2> Chronic active hepatitis </e2> associated with <e1> diclofenac sodium </e1> therapy .
CID	Although generally well - tolerated , asymptomatic <e2> abnormalities of liver function </e2> have been recorded and , less commonly , severe hepatitis induced by <e1> diclofenac </e1> .
CID	Although generally well - tolerated , asymptomatic abnormalities of liver function have been recorded and , less commonly , severe <e2> hepatitis </e2> induced by <e1> diclofenac </e1> .
NO_RELATION	The patient described developed <e2> chronic active hepatitis </e2> after six months therapy with <e1> diclofenac sodium </e1> which progressed despite the withdrawal of the drug , a finding not previously reported .
NO_RELATION	<e2> Stroke </e2> associated with <e1> cocaine </e1> use .
NO_RELATION	We describe eight patients in whom <e1> cocaine </e1> use was related to <e2> stroke </e2> and review 39 cases from the literature .
NO_RELATION	<e2> Stroke </e2> followed <e1> cocaine </e1> use by inhalation , intranasal , intravenous , and intramuscular routes .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of <e2> stroke </e2> related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated <e2> stroke </e2> occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) <e2> stroke </e2> may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) <e2> stroke </e2> after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with <e2> intracranial aneurysms </e2> and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and <e2> arteriovenous malformations </e2> ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated <e2> stroke </e2> , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of <e2> intracranial hemorrhage </e2> exceeds that of cerebral infarction .
CID	These data indicate that ( 1 ) the apparent incidence of stroke related to <e1> cocaine </e1> use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of <e2> cerebral infarction </e2> .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of <e2> stroke </e2> related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated <e2> stroke </e2> occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) <e2> stroke </e2> may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) <e2> stroke </e2> after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with <e2> intracranial aneurysms </e2> and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and <e2> arteriovenous malformations </e2> ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated <e2> stroke </e2> , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of <e2> intracranial hemorrhage </e2> exceeds that of cerebral infarction .
CID	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) <e1> cocaine </e1> - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of <e2> cerebral infarction </e2> .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of <e2> stroke </e2> related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated <e2> stroke </e2> occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) <e2> stroke </e2> may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) <e2> stroke </e2> after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with <e2> intracranial aneurysms </e2> and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and <e2> arteriovenous malformations </e2> ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated <e2> stroke </e2> , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of <e2> intracranial hemorrhage </e2> exceeds that of cerebral infarction .
CID	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of <e1> cocaine </e1> administration ; ( 4 ) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of <e2> cerebral infarction </e2> .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of <e2> stroke </e2> related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after <e1> cocaine </e1> use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated <e2> stroke </e2> occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) stroke after <e1> cocaine </e1> use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) <e2> stroke </e2> may follow any route of cocaine administration ; ( 4 ) stroke after <e1> cocaine </e1> use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
NO_RELATION	These data indicate that ( 1 ) the apparent incidence of stroke related to cocaine use is increasing ; ( 2 ) cocaine - associated stroke occurs primarily in young adults ; ( 3 ) stroke may follow any route of cocaine administration ; ( 4 ) <e2> stroke </e2> after <e1> cocaine </e1> use is frequently associated with intracranial aneurysms and arteriovenous malformations ; and ( 5 ) in cocaine - associated stroke , the frequency of intracranial hemorrhage exceeds that of cerebral infarction .
